Domain,Sub_domains,DNS,Have_IP,Have_At,URL_Length,HTTP_Domain,URL_Depth,Redirection,Tiny_URL,Prefix/Suffix,iframe,Mouse_over,Right_click,forwards,login_form,SSL_certificate,domain_age,domain_end,unusual_character,has_javascript,source_code,privacy_policy,Label
videosfacebook.today,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
videosfacebook.today,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
videosfacebook.today,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
tik.info.pl,1,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
apple.com.soportebuscar.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
advonationusa.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
advonationusa.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
advonationusa.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
alqurancampus.com,0,1,0,0,0,0,6,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1
conasevi.gob.sv,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
playarprint.com,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
playarprint.com,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
playarprint.com,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
tptelecom.it,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
room-77.com,0,1,0,0,1,0,8,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
acessoandaimes.com.br,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
faktor.rs,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
smartraining.org,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
powerbankz.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
ensemblearsmundi.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
www.checkinitausecurity.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
lynshirt.com,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
zohard.com,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
sparkpassedecom.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.equalchances.org,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
spatialsys.com.ru,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
spatialsys.com.ru,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
comoliberarhuawei.com,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
alibaba.com.spatialsys.com.ru,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
alibaba.com.spatialsys.com.ru,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,1,1,0,0,1,0,5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
wholesalemsms.club,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.poetkaustubh.com,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
managephoenix.com,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
managephoenix.com,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
209.99.16.16,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
209.99.16.16,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.bbsignage.com,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bbsignage.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
construpir.com.br,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
construpir.com.br,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
vmorefraud.com,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.equalchances.org,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
bankofamerica-logins.dns05.com,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
bankofamerica-logins.dns05.com,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
corewellnesshawaii.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
sparkpassedecom.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.caribconnectlaw.com,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.caribconnectlaw.com,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bestconferenceline.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wholesalemsms.club,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wholesalemsms.club,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
test.dxbproductions.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
usbank-link-mupyndtfft---com.illmickelsonbeats.com,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1
comoliberarhuawei.com,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bestconferenceline.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
waimakexcavation.co.nz,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
waimakexcavation.co.nz,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bankofamerica-logins.dns05.com,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
bankofamerica-logins.dns05.com,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
bankofamerica-logins.dns05.com,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
my-project-1-6316.ue.r.appspot.com,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
arientalscapital.com,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
tnyshipping.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
chatwhatsapps.ooguy.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
join-groupbokep18.vizvaz.com,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
aerolineavirtural.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
mmmenhouston.org,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
rilzcarlton.com,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
alibaba.com.spatialsys.com.ru,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
alibaba.com.spatialsys.com.ru,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
alibaba.com.spatialsys.com.ru,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
spatialsys.com.ru,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
spatialsys.com.ru,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
spatialsys.com.ru,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cyracornser.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
cafecitoperez.ivanidzakovic.com,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
ogrupobancolombia.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
instagram-online.mcdir.ru.mcpre.ru,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
www.mylinks.xyz,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
illa-lazina.com,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
is.gd,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
tanahatulus.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1
debbyfoodshop.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
debbyfoodshop.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
emotivaodontologia.com.br,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
emotivaodontologia.com.br,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
thejobnewsupdate.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
jeremyfullserviceinc.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.itauconfirmsecurity.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
mail.przejrzyj-fotki.eu,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
trabajofb09.000webhostapp.com,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
paulmitchellforcongress.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
viveromonteverde.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
novageracaotransportes.com.br,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
advonationusa.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
advonationusa.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.testing-adjusting-balancing.com,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
herrikolore.org,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.manutencaoitauchecks.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
usraftingmaine.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
cybergata.com,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
cybergata.com,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
bcpzonasegurabeta.viabcp.com.saharadew.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
atendimento-pg-series.joomla.com,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
atendimento-pg-series.joomla.com,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
www.poetkaustubh.com,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
thankyoufitzpatrick.com,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
u1566201.ct.sendgrid.net,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
ethioab.com,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
enorma.is,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
drcorreamejoresimplantes.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
drcorreamejoresimplantes.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
drcorreamejoresimplantes.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
kanakapolymers.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
69.167.151.209,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
csgoxskin.com,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
rcb.autosmsbb.com,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
tinyurl.com,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1
rohtolab.com,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
secure.runescape.rs-runescape.fun,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
capefencingguy.co.za,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
capefencingguy.co.za,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
www.berliner-sparkasse.de.es-public.com,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
storage.googleapis.com,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cybergata.com,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
cybergata.com,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
formulatreinamentos.com.br,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
storage.googleapis.com,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.shibasabacom.qxoxdfba.cn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.cooperativabetania.org,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
www.geoenergia.net,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
www.cooperativabetania.org,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
www.geoenergia.net,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
themehndidesigns.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.cooperativabetania.org,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
cybergata.com,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
cybergata.com,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
particulares.santander.totta-pt.eu,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
carkeylockout.com,0,1,0,0,1,0,11,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
peacebuilding-summerschool-armagh.org,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
www.manutencaoitauchecks.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
sua-mae-merece-tudo.com,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
www.extend-memory.eu,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
www.biotach.com.ve,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
skinsleaders.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
sfght534t23qrewsa.rf.gd,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
uscryptorelief.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
uscryptorelief.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wpcorporate.sfdevserver.com,1,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
secure-gateway.imagination-society.com,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
www.sales.it,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
wpcorporate.sfdevserver.com,1,1,0,0,1,0,9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bit.ly,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
assine.jcdigital.com.br,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
wpcorporate.sfdevserver.com,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
godandgoddess.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.universidadeinternacional.com,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.universidadeinternacional.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bitcon.pro,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
transferaccountant.com,0,1,0,0,1,0,23,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.educationforex.com,1,1,0,0,1,0,5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
bcpzonasegurabeta.viabcp.com.thephysiofix.com,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.checkinitausecurity.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
via.bcpsms.vip,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bcpzonasegurabeta.viabcp.com.pe.consultas-afp.john-burdett.com,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
webmailsmsvocale.webador.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
kortalankar.se,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
site.aktifitypages2020.my.id,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
portal-meu-a-p-p-web1-itaunet1-com-voce.000webhostapp.com,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
bcpzonasegurabeta.viabcp.com.pe.consultas-afp.john-burdett.com,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
bcpzonasegurabeta.viabcp.com.firstpage.technology,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
zohrajabeen.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bcpzonasegurabeta.viabcp.com.thephysiofix.com,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
app.bradesco.servicefinanceiro.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
t.co,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
subscriber.dg48df4g.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.checkinitausecurity.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
docs.google.com,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
globalminiimplantday.com,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
zohrajabeen.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
original.clienteonline.digital,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.bancodobrasilempresarial.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
app-original.wpdevcloud.com,1,1,0,0,1,0,5,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
bancooriginal.audixpress.com.br,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
connect.lendingcentralcoast.com,1,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.itauconfirmsecurity.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ogrupobancolombia.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
connect.lendingcentralcoast.com,1,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
previa-dia-das-maes.com,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
www.manutencaoitauchecks.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
safgg34rfdfweqdas.epizy.com,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
tinyurl.com,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1
lootluck.tk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
t.co,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
lootluck.tk,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
axersrl.it,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
novageracaotransportes.com.br,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
67.211.218.74,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
subscriber.fdgdfg5d.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
benafidufer-001-site1.itempurl.com,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
is.gd,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
hotelmerina.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wer.joomla.com,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
poverau.joomla.com,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bit.ly,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
aumentolimiteltaucard.unaux.com,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
tinyurl.com,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1
fbrq2.codesandbox.io,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
safgg34rfdfweqdas.epizy.com,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
g074o.codesandbox.io,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
firebasestorage.googleapis.com,1,1,0,1,1,0,5,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1
sfght534t23qrewsa.rf.gd,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
viewitem.eday.co.uk.itm.vauxhallastramk516174257807917item289293222dj4aaoswq4venxoo.cloudhappyconsulting.com,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
viewitem.eday.co.uk.itm.vauxhallastramk516174257807917item289293222dj4aaoswq4venxoo.cloudhappyconsulting.com,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
sms.clienteaprovado.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
vem-comprar.com,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
news-cov19att.com,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
sms.clienteaprovado.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
runescaperedirect.bar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
storage.googleapis.com,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
perchatki36.ru,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
sucursalpersonas.transaccionesbancolombia.com-backss-buttonooooooooooverifiedalertasynotificacioneiss.alserviciorat-tray.com,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
fantacywedding.com,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
beyourstyleland.com,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
xn--3-vc2br1kyq5b.com:82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
xn--3-vc2br1kyq5b.com,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
beautifulnessshine.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
twitterbtc.net,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
notificationppv.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bit.ly,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
civilcontractorsinmumbai.in,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
puhjytdesc.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
magicgun.art,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
